9002,42
9002,53
9003,120
9004,2
9005,2
9006,2
9012,89
9012,106
9013,42
9013,53
9014,42
9014,53
9021,42
9021,53
9022,62
9023,19
9024,2
9025,26
9025,29
9027,23
9027,73
9028,2
9031,14
9036,51
9040,8
9040,88
9042,14
9043,72
9043,74
9043,78
9044,72
9044,74
9044,78
9045,14
9046,72
9046,74
9046,78
9049,72
9049,74
9049,78
9052,72
9052,74
9052,78
9054,83
9058,72
9058,74
9058,78
9060,23
9060,73
9061,72
9061,74
9061,78
9063,71
9065,87
9068,8
9068,88
9070,42
9070,53
9074,6
9077,22
9077,56
9082,14
9084,22
9084,56
9087,32
9087,34
9092,26
9092,29
9094,26
9094,29
9097,100
9098,101
9099,118
9102,22
9102,56
9106,6
9109,42
9109,53
9116,112
9116,113
9117,112
9117,113
9120,112
9120,113
9122,112
9122,113
9124,120
9125,23
9125,73
9126,23
9126,73
9127,71
9128,71
9130,14
9131,14
9132,90
9132,114
9133,90
9133,114
9135,26
9135,29
9137,26
9137,29
9142,72
9142,74
9142,78
9143,87
9144,90
9144,114
9145,90
9145,114
9150,26
9150,29
9151,26
9151,29
9152,26
9152,29
9153,87
9155,90
9155,114
9160,87
9162,6
9163,120
9164,6
9166,90
9166,114
9168,26
9168,29
9169,26
9169,29
9170,120
9172,42
9172,53
9177,42
9177,53
9183,57
9186,14
9187,101
9188,2
9189,2
9190,2
9193,26
9193,29
9200,90
9200,114
9208,24
9208,49
9208,108
9211,42
9211,53
9300,2
9301,6
9302,26
9302,29
9303,2
9304,42
9304,53
9305,87
9310,72
9310,74
9310,78
9311,62
9312,71
9313,89
9313,106
9317,94
9318,62
9401,72
9401,74
9401,78
9402,67
9402,99
9403,26
9403,29
9408,22
9408,56
