9002,42
9002,53
9003,120
9004,2
9004,66
9005,2
9005,66
9006,2
9006,66
9007,105
9010,42
9010,53
9012,89
9012,106
9013,42
9013,53
9014,42
9014,53
9015,26
9015,29
9021,42
9021,53
9022,62
9023,17
9023,19
9024,2
9024,66
9025,26
9025,29
9026,2
9027,23
9027,73
9028,2
9028,66
9029,26
9029,29
9030,26
9030,29
9031,14
9033,42
9033,53
9036,51
9040,8
9040,88
9042,14
9043,72
9043,74
9043,78
9043,80
9044,72
9044,74
9044,78
9044,80
9045,14
9046,72
9046,74
9046,78
9046,80
9049,72
9049,74
9049,78
9049,80
9050,71
9052,72
9052,74
9052,78
9052,80
9054,83
9058,72
9058,74
9058,78
9058,80
9060,23
9060,73
9061,72
9061,74
9061,78
9061,80
9063,71
9065,87
9068,8
9068,88
9070,42
9070,53
9074,6
9077,22
9077,56
9082,14
9084,22
9084,56
9087,32
9087,34
9092,26
9092,29
9094,26
9094,29
9097,100
9098,40
9098,101
9099,118
9102,22
9102,56
9106,6
9109,42
9109,53
9111,120
9112,2
9112,66
9116,112
9116,113
9117,112
9117,113
9120,112
9120,113
9122,112
9122,113
9124,120
9125,23
9125,73
9126,23
9126,73
9127,71
9128,71
9130,14
9131,14
9132,90
9132,114
9133,90
9133,114
9135,26
9135,29
9136,32
9136,34
9137,26
9137,29
9138,62
9139,62
9140,62
9142,72
9142,74
9142,78
9142,80
9143,87
9144,90
9144,114
9145,90
9145,114
9150,26
9150,29
9151,26
9151,29
9152,26
9152,29
9153,87
9155,90
9155,114
9160,87
9162,6
9163,120
9164,6
9165,67
9165,99
9166,90
9166,114
9168,26
9168,29
9169,26
9169,29
9170,120
9172,42
9172,53
9175,62
9177,42
9177,53
9183,57
9184,42
9184,53
9185,72
9185,74
9185,78
9186,14
9187,40
9187,101
9188,2
9188,66
9189,2
9189,66
9190,2
9190,66
9193,26
9193,29
9200,90
9200,114
9208,24
9208,49
9208,108
9211,42
9211,53
9300,2
9300,66
9301,6
9302,26
9302,29
9303,2
9303,66
9304,42
9304,53
9305,87
9310,72
9310,74
9310,78
9310,80
9311,62
9312,71
9313,89
9313,106
9317,94
9318,62
9401,72
9401,74
9401,78
9401,80
9402,67
9402,99
9403,26
9403,29
9405,90
9405,114
9408,22
9408,56
