9002,42
9002,53
9003,120
9004,2
9004,66
9005,2
9005,66
9006,2
9006,66
9007,93
9007,105
9010,9
9010,10
9010,42
9010,53
9010,104
9011,42
9011,53
9011,105
9012,21
9012,89
9012,106
9013,42
9013,53
9014,42
9014,53
9015,26
9015,29
9015,42
9015,53
9016,26
9016,29
9016,42
9016,53
9019,89
9019,105
9019,106
9021,42
9021,53
9022,60
9022,62
9023,17
9023,19
9023,40
9024,2
9024,66
9025,26
9025,29
9026,2
9026,14
9026,66
9027,23
9027,73
9027,81
9028,2
9028,66
9029,26
9029,29
9030,26
9030,29
9030,121
9031,14
9033,2
9033,42
9033,53
9033,66
9036,51
9040,8
9040,88
9042,14
9043,72
9043,74
9043,78
9043,80
9044,72
9044,74
9044,78
9044,80
9045,14
9046,72
9046,74
9046,78
9046,80
9047,26
9047,29
9047,112
9047,113
9049,72
9049,74
9049,78
9049,80
9050,26
9050,29
9050,71
9051,60
9051,62
9051,121
9052,72
9052,74
9052,78
9052,80
9054,83
9058,72
9058,74
9058,78
9058,80
9060,23
9060,73
9060,81
9061,72
9061,74
9061,78
9061,80
9062,51
9062,90
9062,114
9063,71
9065,80
9065,87
9066,22
9066,56
9066,87
9067,8
9067,42
9067,51
9067,53
9067,88
9068,8
9068,88
9070,42
9070,53
9071,21
9071,57
9071,90
9071,92
9071,114
9072,42
9072,53
9072,112
9072,113
9073,6
9073,42
9073,53
9074,6
9077,22
9077,56
9082,14
9083,22
9083,56
9083,58
9084,22
9084,56
9087,32
9087,34
9092,26
9092,29
9094,26
9094,29
9096,32
9096,34
9096,118
9097,100
9098,40
9098,101
9099,118
9100,5
9100,27
9100,58
9102,22
9102,56
9106,6
9109,42
9109,53
9111,8
9111,88
9111,120
9112,2
9112,66
9113,2
9113,8
9113,66
9113,88
9114,2
9114,8
9114,66
9114,88
9116,112
9116,113
9117,112
9117,113
9118,44
9118,70
9118,96
9118,112
9118,113
9118,119
9119,26
9119,29
9119,112
9119,113
9120,112
9120,113
9121,42
9121,53
9121,112
9121,113
9122,112
9122,113
9123,51
9123,120
9124,120
9125,23
9125,73
9125,81
9126,23
9126,73
9126,81
9127,71
9128,71
9129,21
9129,57
9129,90
9129,92
9129,114
9130,14
9131,14
9132,90
9132,114
9133,90
9133,114
9135,26
9135,29
9136,32
9136,34
9136,121
9137,26
9137,29
9138,42
9138,53
9138,60
9138,62
9139,60
9139,62
9140,2
9140,60
9140,62
9140,66
9141,42
9141,53
9141,60
9141,62
9142,72
9142,74
9142,78
9142,80
9143,80
9143,87
9144,90
9144,114
9145,90
9145,114
9150,26
9150,29
9151,26
9151,29
9152,26
9152,29
9153,80
9153,87
9155,90
9155,114
9156,6
9156,42
9156,53
9160,80
9160,87
9162,6
9163,120
9164,6
9165,67
9165,99
9166,90
9166,114
9167,57
9167,90
9167,114
9168,26
9168,29
9169,26
9169,29
9170,120
9171,44
9171,70
9171,89
9171,96
9171,106
9171,119
9172,42
9172,53
9173,22
9173,56
9173,72
9173,74
9173,78
9173,80
9174,3
9174,15
9174,87
9175,60
9175,62
9177,42
9177,53
9179,32
9179,34
9179,121
9180,2
9180,42
9180,53
9180,66
9181,42
9181,53
9181,112
9181,113
9182,42
9182,53
9182,121
9183,21
9183,57
9183,92
9184,40
9184,42
9184,53
9184,101
9185,42
9185,53
9185,72
9185,74
9185,78
9185,80
9186,14
9187,40
9187,101
9188,2
9188,66
9189,2
9189,66
9190,2
9190,66
9191,42
9191,53
9191,83
9193,26
9193,29
9200,90
9200,114
9201,12
9201,23
9201,37
9201,73
9201,81
9206,2
9206,8
9206,66
9206,88
9208,24
9208,49
9208,108
9211,42
9211,53
9300,2
9300,66
9301,6
9302,26
9302,29
9303,2
9303,66
9304,42
9304,53
9305,80
9305,87
9310,72
9310,74
9310,78
9310,80
9311,60
9311,62
9312,71
9313,21
9313,89
9313,106
9317,94
9318,60
9318,62
9400,5
9400,27
9400,42
9400,53
9401,72
9401,74
9401,78
9401,80
9402,67
9402,99
9403,26
9403,29
9404,26
9404,29
9404,42
9404,53
9405,14
9405,90
9405,114
9407,22
9407,42
9407,53
9407,56
9407,62
9408,22
9408,56
9409,14
9409,93
