9004,2
9007,10
9007,104
9007,105
9007,106
9010,53
9011,10
9011,53
9011,104
9011,105
9011,106
9013,53
9014,53
9016,53
9023,17
9023,19
9023,37
9023,50
9025,26
9027,73
9029,26
9030,26
9031,14
9031,15
9031,17
9033,53
9036,50
9036,51
9036,52
9036,87
9039,26
9039,29
9039,60
9039,81
9040,7
9040,8
9040,88
9042,14
9042,15
9042,17
9043,80
9044,72
9044,73
9044,74
9044,77
9044,85
9044,95
9045,14
9045,73
9046,72
9046,95
9046,108
9047,23
9047,112
9047,113
9049,72
9049,73
9049,74
9049,77
9049,85
9049,95
9050,71
9051,32
9051,37
9052,49
9054,6
9054,12
9054,80
9054,83
9058,80
9058,85
9058,95
9060,73
9060,74
9060,95
9061,72
9061,73
9061,74
9061,77
9061,85
9061,95
9063,77
9063,89
9065,80
9065,89
9070,53
9071,21
9072,53
9072,113
9077,56
9082,14
9082,73
9083,56
9083,57
9083,58
9084,56
9087,32
9087,34
9087,37
9087,96
9092,26
9092,29
9092,60
9092,81
9094,26
9094,29
9094,60
9094,81
9096,34
9097,100
9098,101
9099,118
9100,58
9102,56
9106,6
9106,12
9106,83
9109,53
9111,7
9111,8
9112,2
9112,7
9113,7
9113,8
9114,7
9114,8
9116,112
9116,113
9117,112
9117,113
9118,70
9118,112
9118,113
9119,22
9119,24
9119,108
9119,113
9120,112
9120,113
9121,53
9121,113
9122,112
9122,113
9123,90
9125,73
9125,74
9125,95
9126,73
9126,74
9127,71
9127,72
9128,71
9129,21
9130,14
9130,73
9131,14
9131,73
9132,21
9134,22
9134,23
9134,24
9135,26
9135,29
9135,60
9135,81
9136,19
9136,32
9136,37
9137,26
9137,29
9137,60
9137,81
9138,53
9142,72
9142,73
9142,74
9142,77
9142,85
9142,95
9143,77
9143,89
9144,21
9145,21
9150,26
9150,29
9150,60
9150,81
9151,26
9151,29
9151,60
9151,81
9152,26
9152,29
9152,60
9152,81
9153,77
9153,89
9155,21
9156,53
9160,50
9160,51
9160,52
9160,87
9162,53
9164,6
9164,53
9164,83
9165,60
9165,67
9166,21
9167,21
9167,24
9169,26
9169,29
9169,60
9169,81
9171,44
9174,49
9175,37
9175,62
9177,42
9179,32
9179,37
9181,42
9181,112
9181,113
9182,53
9183,21
9184,53
9185,72
9185,74
9185,95
9186,14
9186,15
9187,53
9191,106
9193,26
9193,29
9193,60
9193,81
9200,21
9201,78
9206,8
9211,42
9301,6
9301,12
9301,83
9302,26
9302,29
9302,60
9302,81
9303,3
9305,50
9305,51
9305,52
9305,87
9310,72
9310,73
9310,74
9310,77
9310,85
9310,95
9312,77
9312,95
9317,94
9401,72
9401,73
9401,74
9401,77
9401,85
9401,95
9403,26
9403,29
9403,60
9403,81
9404,53
9408,56
9409,93
