9003,2
9003,120
9004,2
9004,7
9005,2
9006,2
9007,10
9007,104
9007,105
9007,106
9010,53
9011,10
9011,40
9011,53
9011,104
9011,105
9011,106
9013,53
9014,40
9014,53
9015,26
9015,29
9015,40
9015,53
9015,60
9015,81
9016,40
9016,53
9021,19
9021,53
9022,62
9023,17
9023,19
9023,32
9023,37
9023,40
9023,50
9023,52
9023,53
9024,66
9025,26
9026,66
9027,14
9027,26
9027,29
9027,73
9027,81
9028,66
9029,26
9029,29
9029,60
9030,26
9031,14
9031,15
9031,17
9031,73
9033,53
9036,50
9036,51
9036,52
9036,87
9036,114
9039,26
9039,29
9039,33
9039,60
9039,62
9039,66
9039,67
9039,81
9040,5
9040,7
9040,8
9040,88
9042,14
9042,15
9042,17
9042,73
9043,80
9044,72
9044,73
9044,74
9044,77
9044,78
9044,85
9044,95
9044,108
9045,14
9045,73
9045,74
9046,72
9046,73
9046,74
9046,77
9046,78
9046,80
9046,85
9046,95
9046,108
9047,22
9047,23
9047,24
9047,108
9047,112
9047,113
9047,114
9049,72
9049,73
9049,74
9049,77
9049,78
9049,85
9049,95
9049,108
9050,71
9051,32
9051,34
9051,37
9051,96
9052,15
9052,49
9052,74
9054,6
9054,12
9054,80
9054,83
9058,72
9058,73
9058,74
9058,77
9058,80
9058,85
9058,95
9060,14
9060,72
9060,73
9060,74
9060,77
9060,85
9060,95
9061,72
9061,73
9061,74
9061,77
9061,78
9061,85
9061,95
9061,108
9062,21
9063,77
9063,89
9065,77
9065,80
9065,89
9066,56
9066,89
9067,8
9067,53
9067,88
9068,89
9070,53
9071,21
9072,53
9072,112
9072,113
9073,53
9077,56
9082,14
9082,73
9082,74
9083,56
9083,57
9083,58
9084,56
9087,32
9087,34
9087,37
9087,62
9087,93
9087,96
9092,26
9092,29
9092,33
9092,60
9092,62
9092,66
9092,67
9092,81
9094,26
9094,29
9094,33
9094,60
9094,62
9094,66
9094,67
9094,81
9096,34
9096,118
9097,99
9097,100
9098,101
9099,118
9100,5
9100,56
9100,57
9100,58
9102,56
9106,6
9106,7
9106,9
9106,12
9106,83
9109,53
9111,2
9111,7
9111,8
9111,88
9111,120
9112,2
9112,7
9112,8
9113,2
9113,7
9113,8
9113,88
9114,2
9114,7
9114,8
9114,88
9116,85
9116,112
9116,113
9116,114
9117,112
9117,113
9117,114
9118,70
9118,74
9118,112
9118,113
9119,22
9119,23
9119,24
9119,108
9119,112
9119,113
9120,85
9120,112
9120,113
9120,114
9121,53
9121,112
9121,113
9122,85
9122,112
9122,113
9122,114
9123,90
9125,14
9125,72
9125,73
9125,74
9125,77
9125,85
9125,95
9126,73
9126,74
9127,22
9127,23
9127,24
9127,71
9127,72
9127,108
9128,71
9128,72
9129,21
9130,14
9130,73
9130,74
9131,14
9131,73
9131,74
9132,21
9134,22
9134,23
9134,24
9134,108
9135,26
9135,29
9135,33
9135,60
9135,62
9135,66
9135,67
9135,81
9136,17
9136,19
9136,32
9136,34
9136,37
9136,50
9136,96
9137,26
9137,29
9137,33
9137,60
9137,62
9137,66
9137,67
9137,81
9138,40
9138,53
9139,53
9139,62
9140,62
9140,66
9141,53
9142,72
9142,73
9142,74
9142,77
9142,78
9142,85
9142,95
9142,108
9143,77
9143,89
9144,21
9145,21
9150,26
9150,29
9150,33
9150,60
9150,62
9150,66
9150,67
9150,81
9151,26
9151,29
9151,33
9151,60
9151,62
9151,66
9151,67
9151,81
9152,26
9152,29
9152,33
9152,60
9152,62
9152,66
9152,67
9152,81
9153,77
9153,89
9155,21
9156,6
9156,53
9156,83
9160,50
9160,51
9160,52
9160,87
9160,114
9162,53
9164,6
9164,12
9164,53
9164,80
9164,83
9165,53
9165,60
9165,62
9165,66
9165,67
9166,21
9167,21
9167,22
9167,23
9167,24
9169,26
9169,29
9169,33
9169,60
9169,62
9169,66
9169,67
9169,81
9171,44
9173,56
9173,95
9174,49
9174,51
9174,52
9174,87
9175,32
9175,37
9175,62
9175,66
9177,42
9179,32
9179,34
9179,37
9179,96
9180,42
9181,42
9181,108
9181,112
9181,113
9182,40
9182,53
9183,21
9184,40
9184,53
9185,53
9185,72
9185,73
9185,74
9185,77
9185,85
9185,95
9185,108
9186,14
9186,15
9186,17
9187,40
9187,53
9188,66
9189,66
9190,26
9190,29
9190,60
9190,66
9191,6
9191,9
9191,10
9191,53
9191,104
9191,105
9191,106
9193,26
9193,29
9193,33
9193,60
9193,62
9193,66
9193,67
9193,81
9200,21
9201,78
9206,7
9206,8
9206,88
9208,108
9211,42
9301,6
9301,7
9301,9
9301,12
9301,83
9302,26
9302,29
9302,33
9302,60
9302,62
9302,66
9302,67
9302,81
9303,3
9305,50
9305,51
9305,52
9305,87
9305,114
9310,72
9310,73
9310,74
9310,77
9310,78
9310,85
9310,95
9310,108
9312,71
9312,72
9312,73
9312,74
9312,77
9312,85
9312,89
9312,95
9313,88
9313,89
9313,112
9317,85
9317,92
9317,93
9317,94
9400,5
9400,53
9400,58
9401,72
9401,73
9401,74
9401,77
9401,78
9401,85
9401,95
9401,108
9403,26
9403,29
9403,33
9403,60
9403,62
9403,66
9403,67
9403,81
9404,40
9404,53
9405,51
9405,87
9405,114
9407,53
9407,67
9408,56
9409,14
9409,73
9409,93
9409,94
