9002,106
9003,2
9003,7
9003,26
9003,29
9003,33
9003,60
9003,67
9003,81
9003,120
9004,2
9004,7
9004,120
9005,2
9006,2
9007,9
9007,10
9007,104
9007,105
9007,106
9010,9
9010,40
9010,53
9010,106
9011,6
9011,9
9011,10
9011,40
9011,53
9011,104
9011,105
9011,106
9011,119
9012,106
9013,6
9013,40
9013,53
9013,119
9014,6
9014,40
9014,53
9014,119
9015,6
9015,26
9015,27
9015,29
9015,33
9015,40
9015,53
9015,60
9015,62
9015,66
9015,67
9015,81
9015,119
9016,6
9016,26
9016,29
9016,33
9016,40
9016,53
9016,60
9016,67
9016,81
9016,119
9019,105
9021,17
9021,19
9021,32
9021,37
9021,50
9021,53
9021,89
9022,32
9022,34
9022,37
9022,62
9022,66
9022,96
9023,17
9023,19
9023,32
9023,34
9023,37
9023,40
9023,44
9023,50
9023,52
9023,53
9024,26
9024,29
9024,60
9024,66
9024,81
9025,26
9025,29
9025,60
9025,72
9025,81
9026,14
9026,26
9026,29
9026,66
9026,73
9026,81
9027,14
9027,17
9027,26
9027,27
9027,29
9027,33
9027,60
9027,62
9027,66
9027,67
9027,73
9027,74
9027,81
9028,26
9028,29
9028,60
9028,66
9028,81
9029,24
9029,26
9029,27
9029,29
9029,33
9029,40
9029,60
9029,62
9029,66
9029,67
9029,81
9030,24
9030,26
9030,29
9030,60
9030,80
9031,14
9031,15
9031,17
9031,73
9031,74
9031,81
9033,40
9033,53
9036,42
9036,49
9036,50
9036,51
9036,52
9036,77
9036,87
9036,114
9039,26
9039,27
9039,29
9039,33
9039,40
9039,44
9039,60
9039,62
9039,66
9039,67
9039,81
9039,120
9040,5
9040,7
9040,8
9040,88
9042,14
9042,15
9042,17
9042,73
9042,74
9042,81
9043,80
9044,71
9044,72
9044,73
9044,74
9044,77
9044,78
9044,85
9044,92
9044,95
9044,108
9045,14
9045,17
9045,19
9045,73
9045,74
9046,22
9046,71
9046,72
9046,73
9046,74
9046,77
9046,78
9046,80
9046,85
9046,95
9046,108
9046,121
9047,22
9047,23
9047,24
9047,26
9047,29
9047,49
9047,60
9047,81
9047,85
9047,108
9047,112
9047,113
9047,114
9049,71
9049,72
9049,73
9049,74
9049,77
9049,78
9049,85
9049,92
9049,95
9049,108
9050,71
9050,72
9050,73
9050,74
9050,77
9050,85
9050,95
9051,32
9051,33
9051,34
9051,37
9051,44
9051,62
9051,66
9051,81
9051,93
9051,96
9052,15
9052,49
9052,72
9052,74
9054,5
9054,6
9054,7
9054,9
9054,12
9054,80
9054,83
9058,72
9058,73
9058,74
9058,77
9058,78
9058,80
9058,85
9058,92
9058,95
9058,108
9060,14
9060,17
9060,72
9060,73
9060,74
9060,77
9060,78
9060,85
9060,95
9060,108
9061,71
9061,72
9061,73
9061,74
9061,77
9061,78
9061,85
9061,92
9061,95
9061,108
9062,21
9062,51
9062,114
9063,21
9063,71
9063,77
9063,87
9063,88
9063,89
9065,77
9065,80
9065,87
9065,89
9066,56
9066,57
9066,58
9066,77
9066,89
9067,7
9067,8
9067,40
9067,51
9067,53
9067,88
9067,119
9068,8
9068,77
9068,88
9068,89
9068,95
9070,6
9070,40
9070,53
9070,119
9071,21
9071,114
9072,6
9072,40
9072,53
9072,85
9072,112
9072,113
9072,114
9072,119
9073,6
9073,40
9073,53
9074,6
9074,37
9077,56
9077,57
9077,58
9082,14
9082,17
9082,19
9082,73
9082,74
9083,56
9083,57
9083,58
9084,56
9084,57
9084,58
9087,32
9087,33
9087,34
9087,37
9087,42
9087,44
9087,62
9087,66
9087,93
9087,96
9092,26
9092,27
9092,29
9092,33
9092,40
9092,44
9092,60
9092,62
9092,66
9092,67
9092,81
9092,120
9094,26
9094,27
9094,29
9094,33
9094,40
9094,44
9094,60
9094,62
9094,66
9094,67
9094,81
9094,120
9096,34
9096,118
9097,99
9097,100
9098,101
9099,118
9100,5
9100,56
9100,57
9100,58
9102,56
9102,57
9102,58
9106,5
9106,6
9106,7
9106,9
9106,12
9106,83
9109,6
9109,40
9109,53
9109,119
9111,2
9111,5
9111,7
9111,8
9111,26
9111,29
9111,60
9111,81
9111,88
9111,120
9112,2
9112,7
9112,8
9112,88
9112,120
9113,2
9113,5
9113,7
9113,8
9113,88
9114,2
9114,5
9114,7
9114,8
9114,88
9116,74
9116,85
9116,92
9116,108
9116,112
9116,113
9116,114
9117,10
9117,21
9117,74
9117,77
9117,80
9117,85
9117,88
9117,89
9117,104
9117,108
9117,112
9117,113
9117,114
9118,70
9118,71
9118,74
9118,85
9118,108
9118,112
9118,113
9118,114
9119,22
9119,23
9119,24
9119,26
9119,29
9119,60
9119,71
9119,72
9119,80
9119,81
9119,85
9119,108
9119,112
9119,113
9119,114
9120,74
9120,85
9120,92
9120,108
9120,112
9120,113
9120,114
9121,6
9121,40
9121,53
9121,85
9121,112
9121,113
9121,114
9121,119
9122,74
9122,85
9122,92
9122,108
9122,112
9122,113
9122,114
9123,51
9123,90
9123,113
9125,14
9125,17
9125,72
9125,73
9125,74
9125,77
9125,78
9125,85
9125,95
9125,108
9126,14
9126,72
9126,73
9126,74
9126,77
9126,85
9126,95
9127,22
9127,23
9127,24
9127,71
9127,72
9127,73
9127,74
9127,77
9127,85
9127,95
9127,108
9128,71
9128,72
9128,74
9128,95
9129,21
9129,114
9130,14
9130,17
9130,19
9130,73
9130,74
9131,14
9131,17
9131,19
9131,73
9131,74
9132,21
9132,114
9133,114
9134,21
9134,22
9134,23
9134,24
9134,49
9134,71
9134,108
9135,26
9135,27
9135,29
9135,33
9135,40
9135,44
9135,60
9135,62
9135,66
9135,67
9135,81
9135,120
9136,17
9136,19
9136,32
9136,33
9136,34
9136,37
9136,40
9136,44
9136,50
9136,52
9136,53
9136,62
9136,66
9136,81
9136,93
9136,96
9137,26
9137,27
9137,29
9137,33
9137,40
9137,44
9137,60
9137,62
9137,66
9137,67
9137,81
9137,120
9138,6
9138,26
9138,29
9138,33
9138,40
9138,53
9138,60
9138,67
9138,81
9138,119
9139,32
9139,37
9139,40
9139,53
9139,62
9139,66
9139,96
9140,32
9140,33
9140,37
9140,62
9140,66
9141,40
9141,53
9141,62
9141,119
9142,71
9142,72
9142,73
9142,74
9142,77
9142,78
9142,85
9142,92
9142,95
9142,108
9143,21
9143,71
9143,77
9143,87
9143,88
9143,89
9144,21
9144,114
9145,21
9145,114
9150,26
9150,27
9150,29
9150,33
9150,40
9150,44
9150,60
9150,62
9150,66
9150,67
9150,81
9150,120
9151,26
9151,27
9151,29
9151,33
9151,40
9151,44
9151,60
9151,62
9151,66
9151,67
9151,81
9151,120
9152,26
9152,27
9152,29
9152,33
9152,40
9152,44
9152,60
9152,62
9152,66
9152,67
9152,81
9152,120
9153,21
9153,71
9153,77
9153,87
9153,88
9153,89
9155,21
9155,114
9156,6
9156,7
9156,12
9156,40
9156,53
9156,83
9156,119
9160,42
9160,49
9160,50
9160,51
9160,52
9160,77
9160,87
9160,114
9162,6
9162,40
9162,53
9162,119
9163,26
9163,29
9163,33
9163,60
9163,66
9163,67
9163,81
9163,120
9164,6
9164,7
9164,9
9164,12
9164,40
9164,53
