9004,2
9007,106
9013,53
9014,53
9016,53
9023,17
9023,19
9025,26
9029,26
9031,14
9031,15
9033,53
9036,51
9036,52
9036,87
9039,29
9040,7
9040,8
9040,88
9042,14
9042,15
9043,80
9044,72
9044,74
9044,77
9044,85
9044,95
9045,73
9046,72
9047,113
9049,72
9049,74
9049,77
9049,85
9049,95
9051,32
9051,37
9052,49
9054,12
9054,83
9060,73
9060,74
9061,72
9061,74
9061,77
9061,85
9061,95
9063,89
9065,89
9070,53
9071,21
9082,73
9083,57
9083,58
9087,32
9087,37
9092,29
9094,29
9097,100
9098,101
9099,118
9100,58
9106,6
9106,12
9106,83
9109,53
9111,7
9112,2
9112,7
9116,112
9116,113
9117,112
9117,113
9118,113
9120,112
9120,113
9122,112
9122,113
9123,90
9125,73
9125,74
9126,73
9128,71
9129,21
9130,73
9131,73
9132,21
9134,22
9134,23
9134,24
9135,29
9136,32
9136,37
9137,29
9142,72
9142,74
9142,77
9142,85
9142,95
9143,89
9144,21
9145,21
9150,29
9151,29
9152,29
9153,89
9155,21
9160,51
9160,52
9160,87
9165,67
9166,21
9167,21
9169,29
9174,49
9179,32
9179,37
9181,113
9182,53
9184,53
9185,95
9186,14
9186,15
9187,53
9193,29
9200,21
9201,78
9211,42
9301,6
9301,12
9301,83
9302,29
9305,51
9305,52
9305,87
9310,72
9310,74
9310,77
9310,85
9310,95
9312,77
9317,94
9401,72
9401,74
9401,77
9401,85
9401,95
9403,29
9404,53
